userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,suppressed,date
10075168,TedderBot,39250531,552961005,552867287,0,2013 Prague explosion,2013-04-30T23:20:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-04-30
39197131,Yapperbot,71839691,1139176638,1139129554,0,Ferdy Sambo,2023-02-13T20:02:21Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-13
39197131,Yapperbot,71526549,1139176634,1139125173,0,Murder of Nofriansyah Yosua Hutabarat,2023-02-13T20:02:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-13
39197131,Yapperbot,73007933,1139141857,1139098298,0,2023 Yukon high-altitude object,2023-02-13T16:00:31Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-13
39197131,Yapperbot,73000492,1139141854,1139096092,0,2023 Alaska high-altitude object,2023-02-13T16:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-13
39197131,Yapperbot,72976036,1138999429,1138949103,0,Nduga hostage crisis,2023-02-12T21:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-12
39197131,Yapperbot,72475971,1138954233,1138919414,0,Peruvian protests (2022–2023),2023-02-12T16:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-12
39197131,Yapperbot,73009230,1138914548,1138882220,0,2023 Montana object detection,2023-02-12T10:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-12
39197131,Yapperbot,72942675,1138874184,1138826573,0,2023 Chile wildfires,2023-02-12T03:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-12
39197131,Yapperbot,72995747,1138706453,1138664031,0,2023 Ramot Junction attack,2023-02-11T04:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-11
39197131,Yapperbot,72986023,1138428416,1138387072,0,2022–23 Qatari Stars Cup,2023-02-09T17:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-09
39197131,Yapperbot,72977033,1138364800,1138331744,0,2023 visit by Volodymyr Zelenskyy to the United Kingdom,2023-02-09T08:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-09
39197131,Yapperbot,72980504,1138359095,1138318596,0,Laval daycare bus crash,2023-02-09T07:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-09
39197131,Yapperbot,72976036,1138294435,1138231905,0,Nduga hostage crisis,2023-02-08T23:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-08
39197131,Yapperbot,72969167,1138148397,1138113762,0,2023 Solomon Islands protests,2023-02-08T08:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-08
39197131,Yapperbot,1601583,1137758418,1137714881,0,Epsom College,2023-02-06T08:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-06
39197131,Yapperbot,72942675,1137664202,1137613600,0,2023 Chile wildfires,2023-02-05T21:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-05
39197131,Yapperbot,72321363,1137566763,1137533198,0,Melodifestivalen 2023,2023-02-05T09:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-05
39197131,Yapperbot,72766616,1137359782,1137317613,0,2023 Israeli judicial reform,2023-02-04T06:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-04
39197131,Yapperbot,6323098,1137286743,1137243159,0,Mesut Özil,2023-02-03T21:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-03
39197131,Yapperbot,72904249,1137013167,1136980192,0,"January 31 – February 2, 2023 North American ice storm",2023-02-02T09:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-02
39197131,Yapperbot,72890152,1136953867,1136899876,0,2023 Peshawar mosque bombing,2023-02-02T01:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-02
39197131,Yapperbot,65737018,1136906112,1136855345,0,Enzo Fernández,2023-02-01T20:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-01
39197131,Yapperbot,30368600,1136800148,1136766137,0,"Matt Doherty (footballer, born 1992)",2023-02-01T06:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-02-01
39197131,Yapperbot,71525306,1136492721,1136447269,0,Battle of Vuhledar,2023-01-30T16:00:40Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-30
39197131,Yapperbot,72865643,1136424643,1136380132,0,2023 Neve Yaakov shooting,2023-01-30T07:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-30
39197131,Yapperbot,71935080,1136319375,1136266394,0,2022–2023 West Azerbaijan earthquakes,2023-01-29T20:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-29
39197131,Yapperbot,72877438,1136220511,1136176209,0,"Louisville, New York bus-truck crash",2023-01-29T09:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-29
39197131,Yapperbot,72867629,1136168206,1136116130,0,2023 Memphis protests,2023-01-29T02:00:40Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-29
39197131,Yapperbot,72867610,1136047765,1136018508,0,Tyre Nichols protests,2023-01-28T13:00:40Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-28
39197131,Yapperbot,72853291,1135856442,1135825077,0,January 2023 Jenin incursion,2023-01-27T08:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-27
39197131,Yapperbot,72841185,1135570192,1135537606,0,Mike Pence classified documents incident,2023-01-25T14:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-25
39197131,Yapperbot,47611,1135547471,1135518250,0,Doomsday Clock,2023-01-25T10:00:44Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-25
39197131,Yapperbot,68009419,1135517925,1135480556,0,2023 European Youth Olympic Winter Festival,2023-01-25T04:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2023-01-25
