userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,date
1670386,Yellowdesk,9365263,149679510,149544565,0,Operation Juniper Shield,2007-08-07T02:42:35Z,Removed {{Current|date=April 2007}}  tag. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,9353923,149679402,149583245,0,Operation Imposing Law,2007-08-07T02:41:56Z,Removed {{Current|date=April 2007}}  tag. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,8812611,149678980,148365605,0,Operation Enduring Freedom – Horn of Africa,2007-08-07T02:39:36Z,"Removed {{Current|date=April 2007}}, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,11203313,149678688,143671228,0,Afghanistan–Pakistan border skirmishes,2007-08-07T02:37:44Z,Removed multiple {{Current|date=May 2007}} tags. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,595639,149678206,149374757,0,Pat Tillman,2007-08-07T02:34:44Z,Removed {{Current|date=July 2007}}. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,11727972,149677641,146230944,0,Iran–United States relations after 1979,2007-08-07T02:30:59Z,{{Current|date=April 2007}} tag. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,11321906,149677259,149513756,0,2007 Lebanon conflict,2007-08-07T02:28:57Z,Removed {{Current|date=May 2007}} tag. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,11272022,149677100,147778149,0,2007–08 Israel–Gaza conflict,2007-08-07T02:28:07Z,Removed {{Current|date=May 2007}} tag. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,8772658,149676766,148977336,0,Iraq War troop surge of 2007,2007-08-07T02:26:08Z,Removed {{Current|date=April 2007}}. Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,8735991,149676613,149281522,0,Baghdad Citizens Gathering,2007-08-07T02:25:10Z,Removed {{Current|date=April 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,5664503,149676443,149188162,0,21st World Scout Jamboree,2007-08-07T02:24:08Z,Removed {{Current|date=August 2007}}.  Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,847626,149676081,149447144,0,Iraqi insurgency (2003–2011),2007-08-07T02:21:46Z,Removed {{Current|date=April 2007}}.  Tag intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,222550,149675433,149442737,0,Weekly World News,2007-08-07T02:18:09Z,Removed {{Current|date=July 2007}} tag. Not current.  See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-07
1670386,Yellowdesk,2424306,149674780,149635702,0,Dennis P. Gallagher,2007-08-07T02:13:56Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,9526432,149674719,149429245,0,Mine-resistant ambush protected vehicle,2007-08-07T02:13:23Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,47778505,149674499,149661238,0,Your Black Muslim Bakery,2007-08-07T02:11:54Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,10062100,149674326,149663649,0,Subprime mortgage crisis,2007-08-07T02:10:54Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,1811067,149674060,149663343,0,Jonathan Coleman (presenter),2007-08-07T02:09:07Z,/* Suspension from Sunrise */ Removed {{Current|section|date=August 2007}}. Merely news. See: [[Template talk:Current#Policy for using {{current}}]].,NA,2007-08-07
1670386,Yellowdesk,5667795,149673749,149193036,0,Scouting 2007 Centenary,2007-08-07T02:07:13Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,8829845,149673389,149651217,0,Big Brother (British TV series) series 8,2007-08-07T02:05:21Z,"Not a current event. Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,10588583,149671880,147453438,0,Domestic partnership in Washington (state),2007-08-07T01:57:04Z,Removed {{Current|date=July 2007}}. Not current.,NA,2007-08-07
1670386,Yellowdesk,609523,149668373,149662898,0,Joseph C. Wilson,2007-08-07T01:35:40Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,5491793,149667504,148852621,0,Mount Bulusan,2007-08-07T01:30:41Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-07
1670386,Yellowdesk,2208096,149590356,148793815,0,Iftikhar Chaudhry,2007-08-06T18:34:50Z,REmoved {{Current|date=July 2007}}. No longer current.,NA,2007-08-06
1670386,Yellowdesk,24260,149586200,149564271,0,Pervez Musharraf,2007-08-06T18:10:57Z,/* Suspension and reinstatement of Chief Justice Chaudhry */ Removed {{Current|section|date=June 2007}}. No longer current.,NA,2007-08-06
1670386,Yellowdesk,12459914,149559195,147322528,0,Mouvement pour un cyclisme crédible,2007-08-06T15:40:07Z,Removed {{Current-related|article|2007 Tour de France|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,992262,149546639,147021679,0,FM Rail,2007-08-06T14:24:00Z,/* FM Rail Ltd Insolvency */ Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,11692038,149545145,142734288,0,ChemNutra,2007-08-06T14:13:45Z,/* Recall */  Removed {{Current-related|section|2007 pet food recalls|date=June 2007}}. Not current. Replaced with {{main|2007 pet food recalls}},NA,2007-08-06
1670386,Yellowdesk,8293404,149544732,146261168,0,Bill Proenza,2007-08-06T14:11:17Z,Removed {{Currentperson|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,12170366,149544623,146330946,0,Edward Rappaport,2007-08-06T14:10:39Z,Removed {{current person|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,12637558,149541468,149481773,0,2007 Central Luzon hog cholera outbreak,2007-08-06T13:51:25Z,avoding redirect {{current event}}-->{{current}},NA,2007-08-06
1670386,Yellowdesk,328621,149539450,149510081,0,"Kashiwazaki, Niigata",2007-08-06T13:38:26Z,/* 2007 Earthquake */ Removed {{Current related|section|2007 Chūetsu offshore earthquake|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,142750,149538699,147266235,0,Pedro Rosselló,2007-08-06T13:33:24Z,/* Political Future */ Removed  {{Current related|section|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,5628798,149485991,147881050,0,El Jueves,2007-08-06T05:53:31Z,Removed {{Current|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,924662,149485022,146880450,0,Tsakhiagiin Elbegdorj,2007-08-06T05:44:52Z,Removed {{Current|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,11319864,149481272,143627354,0,Nahr al-Bared refugee camp,2007-08-06T05:10:58Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,10822780,149481174,138898242,0,2006–2007 economic sanctions against the Palestinian National Authority,2007-08-06T05:10:11Z,/* Partial easing of sanctions */ Removed {{Current|date=June 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,428979,149481040,149350864,0,Michael Vick,2007-08-06T05:09:01Z,/* Bad Newz Kennels investigation */ Removed {{Current|section|date=July 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,8901573,149480834,137624510,0,Commentary on Palestine: Peace Not Apartheid,2007-08-06T05:07:19Z,Removed {{Current|date=April 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,12183996,149480622,149397396,0,Bad Newz Kennels,2007-08-06T05:05:38Z,Removed {{Current|date=July 2007}}. Replaced with {{current court case}},NA,2007-08-06
1670386,Yellowdesk,1072283,149480378,143058463,0,Brown's Chicken massacre,2007-08-06T05:03:26Z,Removed {{Current|date=May 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]].,NA,2007-08-06
1670386,Yellowdesk,9414438,149480246,141608159,0,Genesis II (space habitat),2007-08-06T05:02:27Z,REmoved {{Current|date=June 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,1074424,149480028,149447584,0,Lou Pearlman,2007-08-06T05:00:46Z,REmoved {{Current|date=June 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,9287946,149479653,149099975,0,2007 Philippine barangay and Sangguniang Kabataan elections,2007-08-06T04:57:56Z,Removed {{current event}}. Future Election. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,12598182,149479168,149431908,0,2007 United Kingdom foot-and-mouth outbreak,2007-08-06T04:53:48Z,Fix tag.  {{current|date=August 2007}},NA,2007-08-06
1670386,Yellowdesk,12044771,149478955,148913131,0,Willie Apiata,2007-08-06T04:52:06Z,{{Current|date=July 2007}}  Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,11319469,149478698,147336755,0,The Centrists,2007-08-06T04:49:48Z,Removed {{Current|date=May 2007}}.  Not current. See: [[Template talk:Current#Policy for using {{current}}]].,NA,2007-08-06
1670386,Yellowdesk,11316780,149478520,144252014,0,Binayak Sen,2007-08-06T04:48:28Z,Removed {{Current|date=May 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,11320004,149478443,146307827,0,Fatah al-Islam,2007-08-06T04:47:55Z,Removed {{Current|date=May 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]].,NA,2007-08-06
1670386,Yellowdesk,11849814,149478342,147681783,0,Reza Alinejad,2007-08-06T04:47:01Z,Removed {{current|date=June 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,11535665,149477838,146150819,0,Ali Shakeri,2007-08-06T04:43:07Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,9496190,149477425,146025769,0,Delara Darabi,2007-08-06T04:40:08Z,Removed {{current|date=June 2007}}. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,9528660,149476117,137430859,0,Special Tribunal for Lebanon,2007-08-06T04:30:45Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,11244577,149475682,149440030,0,Douglas Lute,2007-08-06T04:27:41Z,Removed {{Current|date=June 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,10029596,149451668,130151955,0,Greg Rowell,2007-08-06T01:35:36Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,10411095,149451580,147690002,0,2007 Solomon Islands earthquake,2007-08-06T01:34:56Z,/* External links */ Removed {{Current|date=June 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,9910441,149451425,148982496,0,Scooter Libby,2007-08-06T01:33:53Z,Removed {{current|date=June 2007}}. Not current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,5909850,149451093,149431196,0,The Price Is Right (franchise),2007-08-06T01:31:17Z,Removed {{Current|date=June 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,8418557,149450828,148699709,0,Hrant Dink,2007-08-06T01:29:24Z,/* Trial */ Removed {{Current|date=July 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,8073792,149450634,147696427,0,Shanghai High School,2007-08-06T01:28:08Z,Removed {{Current|date=July 2007}}. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,7896640,149450294,149252937,0,Winograd Commission,2007-08-06T01:25:43Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,7116930,149450101,141984847,0,Ruangroj Mahasaranon,2007-08-06T01:24:23Z,Removed {{Current|date=April 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,2226537,149449949,148995248,0,Brocade Communications Systems,2007-08-06T01:23:11Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-06
1670386,Yellowdesk,40067672,149449626,147620937,0,Azmi Bishara,2007-08-06T01:20:49Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,5374161,149449413,131115750,0,Dinakaran,2007-08-06T01:19:07Z,Removed {{Current|date=May 2007}} . Not current.,NA,2007-08-06
1670386,Yellowdesk,2908,149449281,149395859,0,Ahuitzotl,2007-08-06T01:18:02Z,"Removed {{Current}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-06
1670386,Yellowdesk,363520,149445944,146730915,0,J. B. Jeyaretnam,2007-08-06T00:54:33Z,Removed {{Current|date=May 2007}}. Not current.,NA,2007-08-06
1670386,Yellowdesk,6445877,149445501,149445433,0,Primarily Primates,2007-08-06T00:51:38Z,/* Settlement achieved */ removed {{current}} tag correctly.,NA,2007-08-06
1670386,Yellowdesk,6445877,149445433,138494889,0,Primarily Primates,2007-08-06T00:51:06Z,/* Settlement achieved */ Removed {{Current-section|date=May 2007}}. Not current.  See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,9924199,149444512,149174868,0,Political positions of the 2008 Republican Party presidential primary candidates,2007-08-06T00:44:49Z,"Removed {{Current|date=May 2007}} tag, intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-08-06
1670386,Yellowdesk,11951032,149444198,149129324,0,Greater Manchester congestion charge,2007-08-06T00:42:28Z,Removed {{Current|date=July 2007}}. No longer current. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
1670386,Yellowdesk,38626632,149444002,147612459,0,Gaza Strip under Hamas,2007-08-06T00:40:57Z,Removed {{Current|date=June 2007}}. Not current.  See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-08-06
